st,ct,as,sa
56,921,Garrehi,285203
56,921,Ghillaur,285206
56,921,Gohan Edso,285134
56,921,Gopalpura,285121
56,921,Gora Bhoopka,285128
56,921,Gora Rathor,285125
56,921,Gulaoli,285204
56,921,Guraoti,285205
56,921,Hadrukh So,285128
56,921,Harauli,285126
56,921,Hardoi Guzar Edso,285131
56,921,Hatheri,285123
56,921,Imiliya Buzurg,285202
56,921,Ingui,285121
56,921,Itahiya,285123
56,921,Itaura Edso,285231
56,921,Jagammanpur So,285124
56,921,Jaganpura,285205
56,921,Jagnewa,285123
56,921,Jaigha,285124
56,921,Jaisari Kalan,285122
56,921,Jakha,285130
56,921,Jalaun Lsg So,285123
56,921,Jalaun Town So,285123
56,921,Jamrohi Khurd,285201
56,921,Jugrajpura,285121
56,921,Kailiya Edso,285251
56,921,Kailor,285126
56,921,Kainth,285205
56,921,Kakrau,285203
56,921,Kalpi Lsg So,285204
56,921,Kalpi R.s.,285204
56,921,Karamchandpur,285202
56,921,Karmer,285001
56,921,Kartalapur,285128
56,921,Kashirampur,285204
56,921,Keolari,285123
56,921,Khairi,285205
56,921,Khaksis,285123
56,921,Khanua,285205
56,921,Kharoosa,285001
56,921,Kharra,285001
56,921,Khutaila,285205
56,921,Kishunpura,285205
56,921,Konch Bazariya So,285205
56,921,Konch Lsg So,285205
56,921,Kotra So,285223
56,921,Kudaari,285121
56,921,Kukargaon,285001
56,921,Kurahna Alamgir,285202
56,921,Kurkuru,285223
56,921,Kursenda,285126
56,921,Kusmiliya,285122
56,921,Kuthond So,285125
56,921,Kuthonda,285121
56,921,Kuthonda Buzurg,285123
56,921,Lahchura,285123
56,921,Lamsar,285203
56,921,Lidaupur,285124
56,921,Lohagarh,285205
56,921,Lohai,285125
56,921,Madaripur So,285130
56,921,Madhogarh So,285126
56,921,Madora,285128
56,921,Madori,285128
56,921,Magraul,285204
56,921,Mahewa Edso,285211
56,921,Mai,285124
56,921,Mainupur,285204
56,921,Majeeth,285129
56,921,Mandri,285001
56,921,Manpura,285121
56,921,Matra,285203
56,921,Mawai Ahir,285203
56,921,Mijhauna,285121
56,921,Mohammedabad,285122
56,921,Musmariya,285123
56,921,Nadai,285123
56,921,Nadigaon So,285206
56,921,Nahili,285125
56,921,Naoli,285121
56,921,Naraul,285127
56,921,Navin Mandi Konch So,285205
56,921,Nawar,285129
56,921,Nibahna,285204
56,921,Ninaoli,285127
56,921,Nipaniya,285130
56,921,Orai Ho,285001
56,921,Orai Kutchery So,285001
56,921,Orai Railway Station So,285001
56,921,Orai Town So,285001
56,921,Pachipuri,285205
56,921,Paniyara,285205
56,921,Parasan,285202
56,921,Parawar,285121
56,921,Parwatpura,285123
56,921,Patrahi,285124
56,921,Pindari,285201
56,921,Piprayan,285202
56,921,Pipri Athgaiyan,285130
56,921,Pipri Gaharwar,285125
56,921,Pirona,285201
56,921,Pratap-pura,285123
56,921,Rahiya,285001
56,921,Ramhetpura,285126
56,921,Rampura Kirwaha,285125
56,921,Rampura So,285127
56,921,Rath Road Orai So,285001
56,921,Rendhar,285121
56,921,Rirua,285202
56,921,Romai Mustkil,285125
56,921,Roora Addu,285001
56,921,Roora Jaitia,285125
56,921,Rudrapura,285127
56,921,Rura Sirsa,285121
56,921,Sadupura,285205
56,921,Sahav,285123
56,921,Said Nagar,285223
56,921,Sajera,285206
56,921,Salabad,285123
56,921,Salaiyya Buzurg,285205
56,921,Sandhi,285202
56,921,Sarr,285121
56,921,Sarsela,285202
56,921,Satoh,285201
56,921,Shahjadpura,285001
56,921,Sheikhpur Ahir,285125
56,921,Sheikhpur Buzurg,285128
56,921,Sidhpura,285127
56,921,Sihari,285126
56,921,Sihari Daoodpur,285001
56,921,Sikri Raja,285123
56,921,Sikri Vyas,285223
56,921,Simhara Kasimpur,285130
56,921,Sirsa Dogarhi,285121
56,921,Sirsa Kalar,285130
56,921,Somai,285201
56,921,Sunaya,285205
56,921,Teehar,285127
56,921,Titra Khalilpur,285205
56,921,Toomra,285205
56,921,Udanpur,285203
56,921,Umri So,285129
56,921,Urgaon,285123
56,921,Usargaon,285202
56,921,Waoli,285125
