st,ct,as,sa
49,779,Badapadana,758021
49,779,Badapichhula,758079
49,779,Badapichhula,758079
49,779,Badaposi,758014
49,779,Badaposi,758014
49,779,Badarampas,758083
49,779,Badarampas,758083
49,779,Badasialimal,758028
49,779,Badasialimal,758028
49,779,Baiganpal,758027
49,779,Baiganpal,758027
49,779,Baikala,758045
49,779,Baikala,758045
49,779,Bailo,758020
49,779,Bailo,758020
49,779,Balada,758034
49,779,Balada,758034
49,779,Baladuan,758021
49,779,Baladuan,758021
49,779,Balaguda,758037
49,779,Balaguda,758037
49,779,Balibandha,758031
49,779,Balibandha,758031
49,779,Balibarei,758023
49,779,Balibarei,758023
49,779,Balibaruan,755019
49,779,Balibaruan,755019
49,779,Baliparbata,758026
49,779,Baliparbata,758026
49,779,Balipokhari,758027
49,779,Balipokhari,758027
49,779,Bamebari,758034
49,779,Bamebari,758034
49,779,Banabir,758081
49,779,Banabir,758081
49,779,Bancho,758022
49,779,Bancho,758022
49,779,Bandakanda Haladharpur,758027
49,779,Bandakanda Haladharpur,758027
49,779,Baneikela So,758038
49,779,Baneikela So,758038
49,779,Bangore,758023
49,779,Bangore,758023
49,779,Bankhidi,758021
49,779,Bankhidi,758021
49,779,Bankia,758044
49,779,Bankia,758044
49,779,Bansapal Edso,758072
49,779,Bansapal Edso,758072
49,779,Bansapani,758034
49,779,Bansapani,758034
49,779,Baragoda,758018
49,779,Baragoda,758018
49,779,Barahatipura,758027
49,779,Barahatipura,758027
49,779,Baratania,758016
49,779,Baratania,758016
49,779,Barbil Mdg,758035
49,779,Barbil Mdg,758035
49,779,Barhagarh,758018
49,779,Barhagarh,758018
49,779,Baria,758032
49,779,Baria,758032
49,779,Barigaon,758078
49,779,Barigaon,758078
49,779,Baripal,758025
49,779,Baripal,758025
49,779,Basira,758047
49,779,Basira,758047
49,779,Batto,758043
49,779,Batto,758043
49,779,Baunsagarh,758021
49,779,Baunsagarh,758021
49,779,Baunsuli,758032
49,779,Baunsuli,758032
49,779,Bauripada,758013
49,779,Bauripada,758013
49,779,Baxibarigaon,758079
49,779,Baxibarigaon,758079
49,779,Bayakumutia,758018
49,779,Bayakumutia,758018
49,779,Begna,758016
49,779,Begna,758016
49,779,Belabahali,758020
49,779,Belabahali,758020
49,779,Bhaganai,758043
49,779,Bhaganai,758043
49,779,Bhaluka,758043
49,779,Bhaluka,758043
49,779,Bhanda,758044
49,779,Bhanda,758044
49,779,Bhandaridiha,758025
49,779,Bhandaridiha,758025
49,779,Bhawanarpur,758028
49,779,Bhawanarpur,758028
49,779,Bhimkand,758076
49,779,Bhimkand,758076
49,779,Bhodaposi,758032
49,779,Bhodaposi,758032
49,779,Bholabeda,758029
49,779,Bholabeda,758029
49,779,Bholapada,758016
49,779,Bholapada,758016
49,779,Bhulda,758032
49,779,Bhulda,758032
49,779,Bhuyanroida,758035
49,779,Bichakundi,758034
49,779,Bhuyanroida,758035
49,779,Bileipada,758038
49,779,Bileipada,758038
49,779,Billa,758080
49,779,Bimala,758076
49,779,Binida,758014
49,779,Binjabahal,758019
49,779,Birabarpur Nuagaon,758076
49,779,Biragovindapur,758015
49,779,Birakishorepur,758013
49,779,Biridi,758022
49,779,Birikala,758038
49,779,Bodapalasa,758002
49,779,Bolani So,758037
49,779,Bolaniposi,758014
49,779,Brahmanideo,758030
49,779,Brahmanipal So,758082
49,779,Budhikapudi,758046
49,779,Chakradharpur,758028
49,779,Chakundapal,758017
49,779,Champei,758018
49,779,Champei,758018
49,779,Champua S.o.,758041
49,779,Champua S.o.,758041
49,779,Chauthia,758044
49,779,Chauthia,758044
49,779,Chemena,758046
49,779,Chemena,758046
49,779,Chhamunda,758019
49,779,Chhamunda,758019
49,779,Chhenapadi,758083
49,779,Chhenapadi,758083
49,779,Childa,758046
49,779,Childa,758046
49,779,Chilikdhara,758080
49,779,Chilikdhara,758080
49,779,Chinamaliposi,758029
49,779,Chinamaliposi,758029
49,779,Chipinda,758031
49,779,Chormalda,758034
49,779,Dabuna,758034
49,779,Daduan,758038
49,779,Damahuda,758081
49,779,Danar,756121
49,779,Daradipal,758025
49,779,Deojhar,758038
49,779,Deoladiha,758019
49,779,Dhakotha,758015
49,779,Dhangadadiha,758027
49,779,Dhanurjaypur Haramatha,758040
49,779,Dhanurnjaypur So,758078
49,779,Dhenka,758023
49,779,Dhenkikote So,758029
49,779,Dhobakuchuda,758041
49,779,Dhrupada,758013
49,779,Digiposi,758016
49,779,Dimba,758014
49,779,Dimirimunda,758014
49,779,Doblapal,758019
49,779,Erendei,758030
49,779,Fakirpur So,758022
49,779,Fuljhar,758018
49,779,Gandadiha,758028
49,779,Garabandagoda,758043
49,779,Gayalamunda,758021
49,779,Gedma,756121
49,779,Ghasipura So,758015
49,779,Ghatagaon So,758027
49,779,Gholkunda,758081
49,779,Ghutur,758002
49,779,Gidhibas,758032
49,779,Girigaon,758022
49,779,Gobarbeda,758030
49,779,Gobardhan,758013
49,779,Gohira,758015
49,779,Goras,758081
49,779,Guali,758035
49,779,Gujitangiri,758016
49,779,Gumura,758047
49,779,Gundunia,758044
49,779,Guptaganga,758018
49,779,Guruda,758034
49,779,Gurutuan,758034
49,779,Hadagarh,758023
49,779,Haladharpur,758014
49,779,Handibhanga,758031
49,779,Harichandanpur So,758028
49,779,Hatadihi,758083
49,779,Hunda,758079
49,779,Hundapalasapal,758028
49,779,Inchola,758083
49,779,Jadichatar,758017
49,779,Jagannathpur Ashram,758041
49,779,Jajanga Edso,758052
49,779,Jalasuan,758043
49,779,Jalasuanpatna,758025
49,779,Jally,758032
49,779,Jamadalak,758041
49,779,Jambhira,758022
49,779,Jamuda,758045
49,779,Jamunaposi,758017
49,779,Jata,758019
49,779,Jatra,758018
49,779,Jharbeda,758014
49,779,Jiranga,758028
49,779,Joda Bazar Ndtso,758034
49,779,Junga,758079
49,779,Jyotipur,758046
49,779,Kadagarh,758013
49,779,Kadakala,758018
49,779,Kaduadiha,758028
49,779,Kahaliagadia,758078
49,779,Kainta,758041
49,779,Kaliahota,758076
49,779,Kandra,758047
49,779,Kandraposi,758031
49,779,Kanjiasula,758044
49,779,Kanjipani,758031
49,779,Kankada,758046
49,779,Kantiapada,758017
49,779,Kanto,758015
49,779,Kapundi,758016
49,779,Karadangi,758019
49,779,Karamangi,758076
49,779,Karangadihi,758018
49,779,Karanjia,758044
49,779,Kasia(ka),758035
49,779,Kasipal,758031
49,779,Kathabari,758029
49,779,Kathabaunsuli,758031
49,779,Kathakata,758021
49,779,Katrabeda,758029
49,779,Kaunrikala(a),758032
49,779,Kaunrikala(b),758031
49,779,Kempasada,758013
49,779,Kendeiposi,758017
49,779,Kendudiha,758027
49,779,Kendukhunta,758043
49,779,Keonjhar Atopur Ndtso,758002
49,779,Keonjhar Bazar,758002
49,779,Keonjhar Court Ndtso,758001
49,779,Keonjhar Mining School Ndtso,758001
49,779,Keonjhar New Markt Ndtso,758001
49,779,Keonjhar Science College Ndtso,758001
49,779,Keonjhargarh H.o.,758001
49,779,Keshudurapal,758025
49,779,Ketanga,758029
49,779,Khajirapat,758045
49,779,Khajuribani,758079
49,779,Khalana,758043
49,779,Khalapal,758025
49,779,Khandabandha,758034
49,779,Khenda,758031
49,779,Khireitangiri,758046
49,779,Khuntapada,758045
49,779,Khuntapada Charigarh,758019
49,779,Khuntapingu,758045
49,779,Kiriburu Hill Top,758040
49,779,Kodagadia,758041
49,779,Kodapada,758021
49,779,Kolahundula,758038
49,779,Kolhabarapada,758036
49,779,Kolimati,758015
49,779,Kuanr,758018
49,779,Kuchanendi,758025
49,779,Kudipasa,758014
49,779,Kumundi (kha),758018
49,779,Kundapitha,758027
49,779,Kuntla,758028
49,779,Kushakala,758018
49,779,Kushaleswar,758025
49,779,Kusuminta,758013
49,779,Machhala,758043
49,779,Madhapur Ndtso,758001
49,779,Madhukeshari,758043
49,779,Mahadeijoda,758013
49,779,Maidankela,758014
49,779,Malapada,758045
49,779,Malda,758031
49,779,Manata,758027
49,779,Mareigaon,758083
49,779,Masinajoda,758080
49,779,Masinajodi,758079
49,779,Mirigikhoji,758081
49,779,Mishramala,758079
49,779,Mugupur,758022
49,779,Muktapur,758029
49,779,Mukundapur Patna,758027
49,779,Murusuan,758017
49,779,Mushakhari,758030
49,779,Naduan,758015
49,779,Nahabeda,758031
49,779,Nandabara,758043
49,779,Naradapur,758047
49,779,Nayakote,758018
49,779,Nayakrihsnapur,758047
49,779,Nelung,758002
49,779,Nishitnapur,758047
49,779,Niundi,758032
49,779,Nuadihi,758019
49,779,Nusuriposi,758027
49,779,Odapada,755019
49,779,Orali,758083
49,779,Oriya,758019
49,779,Padang,758076
49,779,Padhiaripally,758078
49,779,Padua,758032
49,779,Palanghati,758029
49,779,Palasa (kha),758034
49,779,Palasapanda,758031
49,779,Panasadiha,758021
49,779,Panchapokharia,758041
49,779,Panchupally,758020
49,779,Pandadar,758018
49,779,Pandapara,758014
49,779,Parajanpur,758031
49,779,Parasala,758047
49,779,Patilo,758014
49,779,Patsura,758043
49,779,Phulkanlei,758046
49,779,Pipilia,758029
49,779,Pitapiti,758028
49,779,Pithagola,758028
49,779,Podasingidi,758023
49,779,Poipani,758029
49,779,Pokharia,758044
49,779,Purujoda,758076
49,779,Purumunda,758014
49,779,Purunabandagoda,758043
49,779,Purunaghati,758021
49,779,Purunia,758020
49,779,Radhikadeipur,758032
49,779,Raidiha,758016
49,779,Raighati,758078
49,779,Raigoda,758018
49,779,Raisuan Patkhuli,758076
49,779,Raitola,758021
49,779,Rajabandha,758027
49,779,Rajanagar,758017
49,779,Rajia,758047
49,779,Rangamatia,758044
49,779,Ranki,758002
49,779,Raruanguda,758044
49,779,Rasabantala,758032
49,779,Rutisila,758014
49,779,Rvenapalasapal,758080
49,779,Sadanga,756121
49,779,Sadha,758023
49,779,Sagadapata,758080
49,779,Sailong,758015
49,779,Salabani,758021
49,779,Saleikana,758019
49,779,Salinia,756121
49,779,Samana,758022
49,779,Samukanendi,758025
49,779,Sanamasinabila,758029
49,779,Sankho,758022
49,779,Sankir,758013
49,779,Santrapur,758029
49,779,Sarasinga,758032
49,779,Saraskola,758030
49,779,Sarei,758041
49,779,Sendkap,758013
49,779,Serenda,758035
49,779,Silida,758017
49,779,Silijoda,758034
49,779,Silipada,758045
49,779,Silisuan,758031
49,779,Silitia,758032
49,779,Singpur,758018
49,779,Sirishpal,758014
49,779,Sologuda,758044
49,779,Somagiri,758079
49,779,Soso,758078
49,779,Sulana,758022
49,779,Sunapentha,758028
49,779,Sunaposi,758041
49,779,Sundara Shiv Mandir Ndtso,758035
49,779,Sunduria,758076
49,779,Swampatna,758030
49,779,Taduabahal,758047
49,779,Tambahara,758028
49,779,Tana,758019
49,779,Tanda,758016
49,779,Taneipal,758021
49,779,Tangarpada,758030
49,779,Tangiriapal,758082
49,779,Tara,758027
49,779,Taramakanta,758018
49,779,Taratara,758021
49,779,Tarimul,758025
49,779,Taruan,758043
49,779,Tavasarua,758016
49,779,Tendra,758016
49,779,Tentlaposi,758079
49,779,Thakurani,758035
49,779,Thakurapada,758028
49,779,Tikarpada,758013
49,779,Tolankapada,758020
49,779,Toraniapal,758025
49,779,Toranipokhari,758029
49,779,Trilochanpur,758015
49,779,Tukudiha,758032
49,779,Tukuna,758020
49,779,Urumunda,758018
