st,ct,as,sa
52,844,Bathot,332312
52,844,Batranau,332311
52,844,Bawanpara,303326
52,844,Beedasar,332316
52,844,Beswa,332303
52,844,Bhadwari,332708
52,844,Bhagasara,332303
52,844,Bhagoth,332714
52,844,Bhaironpura,332001
52,844,Bhandari,303326
52,844,Bharija,332742
52,844,Bharni,332715
52,844,Bheenchari,332303
52,844,Bhilunda,332028
52,844,Bhirana,332025
52,844,Bhooma Bada,332318
52,844,Bhuma,332025
52,844,Bhurdonkabas,332703
52,844,Bhuwala,332042
52,844,Bibipur,332317
52,844,Bidoli,332023
52,844,Bihar,332718
52,844,Biharipur,332718
52,844,Binjasi,332028
52,844,Birania,332301
52,844,Bochi,332029
52,844,Bosana,332025
52,844,Brahman Bairada,303326
52,844,Chachiwad,332311
52,844,Chakgopinathpura,332710
52,844,Chhajakinangal,332718
52,844,Chhokarwada,303326
52,844,Chiplata,332705
52,844,Chirasara,332025
52,844,Chomupurohitan,332602
52,844,Chowkri,332706
52,844,Chuwas,332301
52,844,Dansroli,332742
52,844,Dantru,332311
52,844,Dayalkinangal,332711
52,844,Dayara,332709
52,844,Deenwa,332311
52,844,Deepawas,332705
52,844,Denda Basedi,303502
52,844,Devipura Ndtso,332001
52,844,Dhabawali,332715
52,844,Dhakas,331024
52,844,Dhanani,332318
52,844,Dhanawad,303304
52,844,Dhani Guman Singh,332709
52,844,Dhani Jorawarsingh,332708
52,844,Dher Ka Bas,332028
52,844,Dhingpur,332601
52,844,Dholasari,332703
52,844,Dinarpura,332024
52,844,Dinwa,332303
52,844,Disnau,332401
52,844,Dokan,332718
52,844,Dolika,303304
52,844,Dookia,332402
52,844,Doongakinangal,332718
52,844,Dudhwalonkabas,332709
52,844,Fadanpura,332301
52,844,Fatehpur Shekhawati Mdg,332301
52,844,Fatehpuri Gate Ndtso,332001
52,844,Gandhinagar Ndtso,332001
52,844,Gangadwadi,303502
52,844,Ganora,332602
52,844,Garh Bhopji,332719
52,844,Garh Taknet,332701
52,844,Garinda,332301
52,844,Gassu,332315
52,844,Gerota,303502
52,844,Ghana,332312
52,844,Ghirnia Bada,332026
52,844,Ghumna,303502
52,844,Godia Bada,332301
52,844,Gokulkabas,332709
52,844,Gokulpura,332021
52,844,Goriyan,332403
52,844,Gothra Bhukaran,332031
52,844,Gothra Taglan,332023
52,844,Govati,332402
52,844,Gudha Chhota,332402
52,844,Gunatoo,332028
52,844,Hamirpura,332311
52,844,Hamspur,331715
52,844,Hapas,332312
52,844,Hardaskabas,332707
52,844,Harjanpura,332708
52,844,Harsawa,332301
